Canonical_SMILES,LD50_mgkg
[H]/N=C(\NC)NC(=O)Nc1c(C)cccc1C,184.0
CC1=CC(=O)OC1=O,2600.0
CN(C)CCCN1c2ccccc2Sc2ccccc21,400.0
O=C(CCl)CCl,20.0
CCCCOP(=O)(OCCCC)Oc1ccccc1,2140.0
COC1C(O)CC(=O)OC(C)CC=C/C=C\C(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,6992.0
OCCCO,15000.0
C=CCOCCO,3050.0
N#CC(Br)Br,245.0
OCCOCc1ccccc1,1190.0
[SiH3]CCCCC(Cl)(Cl)Cl,2340.0
Brc1ccc2[nH]cc(CC3CCNCC3)c2c1,25.0
N#CCC[P+](CCC#N)(CCC#N)CC[P+](CCC#N)(CCC#N)CCC#N,10000.0
Cc1ccccc1N1C(=O)C=CC1=O,250.0
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,4500.0
CCN(CCO)CCO,4570.0
CCOP(=S)(N=[N+]=N)OCC,5.0
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,480.0
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,3000.0
COc1c(Cl)c(Cl)c(OC)c2[nH]c(C(F)(F)F)nc12,100.0
CC1CCC(C(C)C)C(O)C1,3300.0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,410.0
CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,750.0
NC1=C(Cl)C(=O)c2ccccc2C1=O,1360.0
Cc1cc(Cl)ccc1NC(=S)N(C)C,2500.0
O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,740.0
CC(C)=CC1C(C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C,15000.0
CC(c1ncnc(Cl)c1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,2001.0
c1ccc(-c2ccccn2)nc1,100.0
CCCCCCCCCCCCCCCCOC(=O)C1CC1,12200.0
CC(=O)OCC=Cc1ccccc1,3300.0
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,6000.0
O=C(O)C=CCl,320.0
Clc1cccc2ccccc12,1540.0
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1740.0
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,940.0
CCCCNC(=O)c1ccccc1,5140.0
N#Cc1ccc([N+](=O)[O-])cc1,30.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2.42
COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,887.0
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,986.0
CCCCC1C(=O)NN(c2ccccc2)C1=O,1750.0
COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl,300.0
CCCCCCCCCCCC/N=C(\O)C[N+](C)(C)Cc1ccccc1,100.0
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,949.0
CCC(C)(OO)OOC(C)(CC)OO,484.0
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,685.0
CNC=O,4000.0
c1ccc(N(c2ccccc2)c2ccccc2)cc1,3200.0
CC(C)(C)CC(C)(C)N,218.0
C/N=N/Nc1ccc(Br)cc1,466.7
Cc1ccc(C(C)C)cc1O,810.0
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,20000.0
CN(CO)C(=S)S,590.0
N#CCCSCCC#N,4210.0
ClSC(Cl)(Cl)Cl,82.6
CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,1030.0
CCOC(=O)NNc1nncc2ccccc12,318.0
Cc1cc(=O)oc2cc(O)ccc12,3850.0
CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,130.0
CCc1c(Cl)ccc(O)c1Cl,2263.0
COCCl,500.0
CCCP(=O)(CCC)CCC,1410.0
C=CC(=O)OC,277.0
O=C(OOC(=O)c1ccccc1)c1ccccc1,7710.0
CCOC(=O)Cc1ccc(-c2ccccc2)cc1,385.0
O=C1c2ccccc2C(=O)c2c1cccc2S(=O)(=O)O,20000.0
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1N,2001.0
ClP(Cl)c1ccccc1,200.0
C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,134.0
COP(=S)(OC)SCC(=O)N1CCOCC1,190.0
N#CC(C#N)=C(C#N)C#N,5.0
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,260.0
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2090.0
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,472.0
CN(C)c1nc(N(C)C)nc(N(C)C)n1,350.0
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,600.0
CCCCC1CCC(=O)O1,4400.0
CNS(=O)(=O)c1cc(OC)c(N)cc1OC,815.0
CCCCSCCCC,2220.0
O=C(O)CCCCCCCCCCl,5001.0
CCC1(CC)C(=O)C=CNC1=O,780.0
CN=C(O)ON=C1SCOC1(C)C,2.0
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,20.0
CCCCOC(=O)CO,4240.0
COc1ccc(OC)cc1,3600.0
CNC(=O)Oc1ccccc1C1CCCC1,187.0
N#CCCC#N,450.0
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,132.0
CCNC(=O)Nc1ncc([N+](=O)[O-])s1,2150.0
O=C(O)CCCCCCCCCl,3000.0
C#CCOC(C)=O,250.0
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,500.0
CCCCCCCC1CCC(=O)O1,18500.0
Cc1cc(N)ccc1N,98.0
CC1OC(=O)C(C)OC1=O,3543.0
CN(N=O)c1ccc(N=O)cc1,1370.0
O=C(Cl)c1ccc(Cl)cc1,3150.0
CCOP(=S)(OCC)SCSCC,1.0
C=CC(=O)OCC1CO1,150.0
O=C(O)C=CC(=O)O,9300.0
Cc1ccccc1CNC1=NCCS1,164.0
O=[N+]([O-])c1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,36.0
CCCCOP(=O)(O)OCCCC,3525.0
CCNc1cccc(C)c1,580.0
CC(N)C(O)c1ccccc1,1490.0
CC(C)CNC(=S)NCC(C)C,800.0
COC(=O)CC(C)=O,2580.0
NC(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,31.632
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3500.0
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,1190.0
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,840.0
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,570.0
Cn1c2c(c3ccccc31)CCN(CCCN1CCN(c3ccccc3)CC1)C2=O,650.0
CCN(CC)c1nc(NC(C)C)nc(OC)n1,885.0
CCOCCOC(C)=O,2700.0
Cc1cc(C)c2[nH]c(=O)sc2c1,2920.0
O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,4250.0
ClCc1cc(Cl)cc(Cl)c1,1080.0
Nc1cccc2c(Cl)ccc(Cl)c12,3490.0
Nc1ccc(I)cc1,523.0
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,763.0
COC(=O)C(C(C)=O)C(C)=O,1700.0
CC(C)N(CCCl)C(C)C,96.75
COCCO,2257.0
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,6600.0
C[N+](C)(C)CCCCCCBr,2001.0
O=C(O)CNCC(=O)O,8070.0
[O-][n+]1c2ccccc2nc2ccccc21,6600.0
Cc1cc(Cl)ccc1OCC(=O)OCCCCCC(C)C,700.0
CCCNC(=O)c1sc(-c2cc(OC)c(OC)c(OC)c2)nc1C,5600.0
CC(C)(N)Cc1ccccc1,188.0
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,393.0
CC(C)(N)Cc1ccccc1,151.0
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,2650.0
CN1C(=O)CCc2cc(C(=O)CCN3CCN(c4ccccc4)CC3)ccc21,500.0
CCCCCCCCCCc1ccccc1S(=O)(=O)O,2320.0
C=CCc1ccc(C(C)C)cc1,4100.0
FC(F)(F)C(Cl)Br,5680.0
O=c1[nH]c2c(Cl)c(Cl)c(Cl)cc2o1,1000.0
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,22000.0
CC(O)CC=O,2180.0
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,31400.0
CN(C)S(=O)(=O)CCNC(=O)NCCCl,50.0
CC(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1,23.764
OCCN(CCO)CCO,5530.0
CCO[Si](C)(C)CCl,1550.0
NC1CCN(c2cccc(Cl)n2)CC1,190.0
CC(C)(C)c1ccc2cc(C(C)(C)C)c(S(=O)(=O)O)cc2c1,4243.0
NCC1CCCC(CN)C1,880.0
CCOC(=O)C(Cl)C(C)=O,233.0
C[Si](C)(C)N[Si](C)(C)C,847.0
CC(=O)Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(NC(C)=O)c3c2O)cc1,23160.0
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,1370.0
Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,6340.0
OCCI,50.0
N#CC(c1ccccc1)c1ccccc1,3500.0
CC1CCC(=O)CC1,800.0
ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,200.0
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,620.0
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,2661.0
N#CC#CC#N,441.0
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,40.0
S=C=S,1200.0
C=CCONC(CCC)=C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,2260.0
CCCCN(CCCC)C(=O)N(CCCC)CCCC,16742.0
CCC(C)O,2054.0
CCCCOCC(C)O,2500.0
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,6916.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)(C)CN(C)Cc2ccccc2)C1c1cc([N+](=O)[O-])ccc1F,30.54
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,400.0
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,250.0
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,860.0
CCSC(=O)N1CCCCCC1,369.0
C=CC(Cl)=C(Cl)Cl,680.0
O=C1C(=O)c2ncccc2-c2cccnc21,5.0
c1ccc(-c2ccc(CCOc3ncnc4ccccc34)cc2)cc1,1150.0
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1700.0
CC(C)c1cccc(OC(=O)N(C)N=O)c1,400.0
OC(C1CO1)C(O)C1CO1,14.0
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1927.0
Nc1ccc(-c2ccccc2)cc1,500.0
Nc1ccccc1[N+](=O)[O-],1600.0
N#CCCCl,10.0
OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,657.0
Nc1ccc(Nc2ccccc2)cc1,464.0
CC(=O)OCC(C)C,13400.0
C=CC(=O)OCCCl,180.0
CC(C)=CCCC(C)=CC=O,4895.0
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,1970.0
ClCCO[SiH](OCCCl)OCCCl,190.0
N#Cc1ccccc1Cl,396.0
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,456.0
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,370.0
OCCCCCO,12700.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,5001.0
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,3390.0
COCCOCCOC,4760.0
CN/C(=N/[N+](=O)[O-])NCC1CCOC1,2001.0
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,285.0
C=CC(O)CCCCC,340.0
CNC(=O)Oc1ccccc1C1OCCO1,25.0
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,11.2
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,10800.0
CC(C)Cc1ccc(CC(=O)O)cc1,2300.0
CCOP(=O)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,35.0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2150.0
CCCCC(Oc1ccc([N+](=O)[O-])cc1C=O)C(=O)O,500.0
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,660.0
CCCOc1ccc(C(=O)S)c(CC)c1OC,967.0
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1182.0
[H]/N=c1/nc(N)c(-c2cccc(Cl)c2Cl)nn1C(C)C,229.0
S=P(OCCCl)(OCCCl)OCCCl,820.0
CNC(=O)Oc1ccccc1C(OC)OC,160.0
O=C(C(F)(F)F)C(F)(F)F,190.0
COC(=O)CC(=O)CC(=O)OC,4476.0
CCCCC(C)(C)CO,2200.0
Cc1c(N)cccc1Cl,574.0
O=C1NS(=O)(=O)c2ccccc21,14200.0
FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)cc2[nH]1,8.783
CC(=O)Nc1ccc2c(c1)OCO2,1000.0
CC(=O)Oc1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,2500.0
NCCN1CCNCC1,2140.0
Cc1cccc(C)c1N,840.0
COC(=O)CC(=O)OC,5331.0
CCC1C(=O)OCC1Cc1cncn1C,911.0
CCOc1ccc2ccccc2c1,3110.0
O=C(O)O,438.0
O=C(SC(=O)c1ccccc1)c1ccccc1,5001.0
CC1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,120.0
CC(CCl)[N+](=O)[O-],197.0
Cc1ccc(C(C)C)c(O)c1,980.0
CCCCCNCCCCC,270.0
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,183.0
COc1cc(C(=O)CCC(=O)O)cc2ccoc12,2001.0
C=C(C)C(=O)OCCCl,200.0
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,2500.0
CC(C)(C)c1cc(CCC(=O)O)ccc1O,1000.0
CC(CC(=O)O)CC(C)(C)C,1160.0
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1480.0
CCCCC(C)=O,2590.0
Cc1ccc(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)cc1Cl,2250.0
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,3000.0
CO[Si](CCCNCCN)(OC)OC,1897.0
CCOP(=S)(OCC)SCS(=O)CC,2.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,65.0
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,3610.0
CCCCOC(=O)C(Cl)(Cl)Oc1ccccc1,1500.0
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1320.0
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1060.0
CCOP(=O)(OCC)OCC,1165.0
C#N,123.0
C1CNCCN1,1975.0
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,8300.0
O=NN1CCCC1,900.0
CCN(CC)S(=O)(=O)c1ccccc1,890.0
CC(C)CNCC(C)C,258.0
Cc1cc(F)ccc1NC(=O)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,2510.0
CC1(C)CON(Cc2ccccc2Cl)C1=O,1369.0
CCCCCCCl,7000.0
ClCc1ccccc1,440.0
CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,1850.0
CCN(CC)C(=O)c1cccc(C)c1,1950.0
CCCCCN(N=O)C(N)=O,560.0
C=C(Cl)C(=O)OC,68.0
Cc1cc(C)cc(N)c1,707.0
Cc1ccc2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],7.752
O=C(O)COc1ccc(Cl)cc1Cl,370.0
O=c1c2ccccc2c2ccc3c4c(ccc1c24)c1ccc2c(=O)c4ccccc4c4nn3c1c24,13900.0
CC(C)(C)c1ccc2nc(C(F)(F)F)[nH]c2c1,35.0
O=C1OC(=O)c2cccc3cccc1c23,9600.0
Nc1ccccc1Cl,1016.0
S=C1SSC2=NCCN12,380.0
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2458.0
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,195.0
CCOP(=S)(OCC)SCCSCC,1.9
O=C1OCCO1,10000.0
O=S(=O)(c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1)c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1,3000.0
CCOCCOCCO,5570.0
N=C(O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,1350.0
Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,1424.0
CC(C)c1ccc(C#N)cc1,3900.0
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,6800.0
CN(C)CC1CCCCC1,1230.0
CN(C)C(=O)NC1CCC2C3CCC(C3)C12,1600.0
O=c1oc2cc(Cl)ccc2n1CCl,2350.0
CNCCCN,951.0
CC(C)=CC1CC(C)CCO1,4300.0
NC(Cc1ccc(O)c(O)c1)C(=O)O,1780.0
COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,337.0
Cc1cccc(C(=O)Cl)c1,3440.0
CNCCCN1c2ccccc2CCc2ccccc21,375.0
CSc1ccccc1,891.0
COP(=S)(OC)SCC(=O)CNC(=O)Oc1cccc(C(C)C)c1,432.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,5010.0
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,567.0
CCCCOCCOCC,2830.0
COC(=O)C(Cl)Cc1ccc(Cl)cc1,1072.0
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,1690.0
CCCC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,3500.0
Cc1ccc(C)[nH]1,59.0
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1139.0
COc1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,33.0
CC1C(=O)CC2(C(C)C)CC12,500.0
CCCCC=O,4581.0
CC(C)CNC(=O)N1CCNC1=O,3500.0
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,460.0
Cc1c(C(=O)N(C)C)nnn1-c1ccccc1,500.0
COCCCN,598.4
Nc1ncnc2[nH]ncc12,141.0
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,5001.0
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,1.0
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,435.0
Nc1ccc(N=Nc2ccccc2)c(N)n1,403.0
c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,288.0
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,24.0
C=C(OP(=O)(OCC)OCC)c1ccc(Cl)cc1Cl,1530.0
C#CCOc1ccccc1OC(=O)NC,60.0
c1ccc2c3c([nH]c2c1)CCCC3,2650.0
O=C=Nc1ccccc1,800.0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,825.0
CCC1CCC(C)NC1,540.0
CC(=O)OC1c2cccc(O)c2C(=O)c2c(O)cccc21,347.0
O=C1CCc2ccccc2O1,1460.0
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3820.0
CCCOC(=O)COc1cccc(C(C)(C)C)c1,1800.0
NCCO,1720.0
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,755.0
COc1cc2ccc(=O)oc2cc1O,3800.0
CCCOP(=O)(OCCC)Oc1cnn(C)c(=O)c1OC,15.0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,3450.0
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,125.0
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,235.0
N#CCCNc1ccccc1,4700.0
O=C(O)c1ccccc1,4070.0
CCN(CCO)c1ccc(N=O)c(C)c1,336.0
CCOP(=S)(OCC)SCSC(C)C,1.1
CC1(C)C(=O)N(Cl)C(=O)N1Cl,542.0
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,800.0
N#CCC(=O)O,1010.0
CNC(C)C(O)c1ccccc1,660.0
CCN1CCC(=C(c2ccccc2)c2ccccc2)C1,450.0
COP(=S)(OC)SC,15.0
CCCCc1c(C)nc2ccccn2c1=O,1100.0
COC(=O)C(C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)C(=O)OC,208.0
CC1(C)Cc2cccc(OC(=O)NCSc3ccc(C(C)(C)C)cc3)c2O1,125.0
O=C1CCC(=O)N1,14000.0
CCCCCCCCCC=O,3730.0
Oc1ccc(C2=CCCCC2)cc1,2830.0
C1N2CN3CN1CN(C2)C3,9200.0
CCC(=O)CC(C)CC,3500.0
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,1790.0
O=C1C=CC(=O)N1c1c(F)c(F)c(F)c(N2C(=O)C=CC2=O)c1F,2100.0
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,3400.0
C1=CCC=C1,113.0
CSc1ccc(Cl)cc1,400.0
NC(=O)CF,5.75
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,142.0
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,2300.0
ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,500.0
COc1ccc(C(=O)CCC(=O)O)c2cc(C)oc12,2160.0
CCCCOCCOCCOC(C)=O,6500.0
CN1CCCN(C)C1=O,1770.0
CC(C)C(Br)C(=O)NC(N)=O,1000.0
CCCCOC(=O)C=CC(=O)OCCCC,3700.0
CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,1015.0
C#CCc1cc(COC(=O)C2C(C=C(C)C)C2(C)C)c(C)o1,14000.0
CCCC(=O)c1ccc(N)cc1,84.0
CCOC(=O)NNc1nncc2ccccc12,598.0
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1700.0
CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21,2380.0
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,2850.0
ClCCCCCCCl,2675.0
CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC,25000.0
CCc1oc2c(OC)ccc(C(=O)CCC(=O)O)c2c1C,2001.0
CC(C)=CC(N)=O,3561.0
COCCOC(=O)c1ccccc1C(=O)OCCOC,4400.0
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,1840.0
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,392.0
Cc1ccc(CN(C)N=O)cc1,400.0
CCN(CCC#N)c1cccc(C)c1,3710.0
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,3000.0
CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,780.0
O=[N+]([O-])CCCO,77.0
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,4000.0
Cc1ccc(N)cc1O,3600.0
Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,52.0
CCCC(=O)C(CC)Cc1ccccc1,4400.0
CN/C(=N\C#N)NCCSCc1nc[nH]c1C,5001.0
Cc1nc(C(C)C)c(=O)[nH]c1C,903.0
CC(C)c1ccccc1N,1180.0
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,450.0
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,1193.0
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,1830.0
BrCCCCCCBr,2001.0
NCC(=O)O,3340.0
ClC=C(Cl)CCl,616.0
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,515.0
COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,300.0
CNC(=O)CC#N,387.0
CCOP(=O)(OCC)OCn1c(=O)oc2cc(Cl)ccc21,35.0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,306.0
CCOP(=O)(O)CC,2112.0
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,5900.0
Cc1cc(C)c(N)cc1C,1585.0
CC(O)(P(=O)(O)O)P(=O)(O)O,520.0
CCOc1ccc(C2(c3ccc(OCC)cc3)CC2(Cl)Cl)cc1,755.0
O=C(O)CNCP(=O)(O)O,4873.0
CCOC(=S)S,1700.0
Cn1c(=O)c2c(nc(Cc3ccc(N)cc3)n2C)n(C)c1=O,383.0
C=CC[N+](C)(C)CC=C,2520.0
COc1ccc(N)cc1Cl,550.0
CCC(C)=NO[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC,2453.0
CC(=O)SCCCCCCSC(C)=O,504.0
CCOP(=O)(OCC)Oc1ccc(N)cc1,1000.0
CCOc1ccc2cc(S(=O)(=O)O)ccc2c1N,12000.0
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,4570.0
CN1CSC(=S)N(C)C1,320.0
c1ccc(-c2nnn[nH]2)cc1,1901.0
O=S(=O)(O)C(F)(F)F,1605.3
CC1CS1,254.0
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,1453.0
C=CC(=O)OCC(CC)CC,6490.0
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,1770.0
Cc1[nH]c(=O)n(C(C)C)c(=O)c1Br,3400.0
Cc1cc[nH]n1,710.0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,358.0
NS(=O)(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,21.0
CCN(CC)C(=O)SCc1ccc(Cl)cc1,920.0
CCOP(=S)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,500.0
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,250.0
