LD50_mgkg,Canonical_SMILES
3200.0,CC(CC(C)(C)O)OCCC#N
1300.0,CCS(=O)(=O)[O-].OC1(c2ccc(Cl)cc2)N=CN[n+]2ccc3ccccc3c21
280.0,*CCCCCCCCCCCC.CC(N)CN
1000.0,COc1ccc2c(-c3ccc(OCC(O)CNC(C)C)cc3)c(-c3ccccc3)c(=O)oc2c1
125.0,CN(C)P1(=S)OCc2cc([N+](=O)[O-])ccc2O1
800.0,CCOC(=O)C(NCCNC(C(=O)OCC)c1ccccc1O)c1ccccc1O
4760.0,CCOC(=O)C1CC2CC1C1OC21
63.0,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
990.0,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O.Cl
620.0,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl
1350.0,CCOc1ccc(N(C)C(=O)C(C(C)O)N(C)C)cc1.Cl
3400.0,C[N+](C)(N)CCCl.[Cl-]
240.0,OC(=NNCc1ccccc1)c1ccccn1
5.0,COP(=S)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C
63.0,CCCCOP(=O)(OCCCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
185.0,Cc1ccccc1C(O)(c1ccccc1)C(C)CN(C)C.Cl
3200.0,N#Cc1cc([N+](=O)[O-])ccc1Cl
3150.0,OCC1COC(c2ccccc2)O1
250.0,CCCCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1.[Br-]
112.0,CCOP(=S)(CC)SCOc1ccc(Cl)cc1Cl
89.0,CCP(=S)(OC)Sc1ccc(Cl)c(C)c1
100.0,ClC1=C(Cl)C2(Cl)C3CCCCC3C1(Cl)C2(Cl)Cl
250.0,CCC(C)OC(CBr)c1ccccc1
250.0,CCCCCOC(CBr)c1ccc(C(C)C)cc1
250.0,CCC(C)OC(C[n+]1ccccc1)c1ccc(Cl)cc1.[Br-]
350.0,CC(O)CNC(C)(C)Cc1ccccc1
83.0,CCNC1C2CCC(C2)C1c1ccccc1.Cl
108.0,COc1ccc(SP(=S)(CCl)OC(C)C)cc1
5.0,CC(C)OP(=S)(OC(C)C)SCSC(C)C
6.0,CCC(C)NC(=S)C(=S)NC(C)CC
451.0,CCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl
572.0,CN1CCC(OC(=O)C2CCc3cc(C4CCCCC4)ccc32)CC1.Cl
445.0,CCOc1ccc(Cl)cc1C(CN1CCCCC1)C(C)CC
365.0,C=S
250.0,CCOC(C1=NCC(CC)(CC)CN1)c1ccccc1
375.0,CCOC(C1=NCCCCN1)c1ccccc1
1540.0,CCOC(C1=NCCCN1)c1ccccc1
110.0,CCOC(C1=NCC(C)(CC)CN1)c1ccc(Cl)cc1
55.0,CCOC(C1=NCC(C)(C)CN1)c1cccc2ccccc12
1367.0,CCCCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-]
2150.0,CCCCCCOCC(O)COc1ccccc1C(=O)[O-].[Na+]
2000.0,C#CCOS(=O)OC(CC)COc1ccc(C(C)(C)CC)cc1
1958.0,Nc1ccc2c(c1)C(O)=NC(CCCl)O2
12.5,CP(=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
2710.0,COc1cc(C#N)ccc1OP(=S)(OC)OC
5000.0,N[C@@H](Cc1ccc(O)c(C(=O)O)c1)C(=O)O
550.0,CCOc1ccc(N2CC(C(=O)N3CCNCC3)CC2=O)cc1.Cl
79.0,CP(=S)(OCCCCCl)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
649.0,CC(Cc1ccccc1)NCCN1CON=C1c1ccccc1.Cl
493.0,CCCCCCCCCCCCCCCCCC1=NC(C)CC(C)(C)N1
500.0,COP(=S)(OC)Sc1ccc(Cl)cc1
300.0,CC(C)COC(=O)CCCOc1ccc(Cl)cc1Cl
110.0,CCOC(C1=NCC(C)(C)N1)c1ccc(Cl)c(Cl)c1
466.0,Cc1cccc2c1C(=O)C(c1c(Cl)cccc1Cl)C2=O
1380.0,CCN(CC)C(=O)N1CCN(C)CC1.Cl
100.0,CCCCCCCCCCCCCC(O)=NP(=O)(OC)SC
2000.0,COc1ccc(OC)c(C(O)C(C)NC(C)C)c1
34.0,CC(C(=O)O)c1ccc2c(c1)OCc1ccccc1C2=O
12500.0,COc1c(Cl)cc(Cl)cc1C(=O)OCCN(CCOC(=O)c1c(Cl)ccc(Cl)c1OC)c1ccccc1
5.0,CCOP(C)(=S)Oc1ccc2ncccc2c1
500.0,COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC.Cl
89.0,Cc1cc(C(=O)NNC(C)Cc2ccccc2)no1
479.0,O=C(O)CC(O)(CC(=O)O)C(=O)O.c1ccc(C2CC(N3CCCC3)CC(c3ccccc3)C2c2ccccn2)cc1
985.0,C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCC1.O=S(=O)([O-])O
425.0,COc1ccc2c(c1)c(CC(=O)OC(C)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1
275.0,Cl.Nc1ccc2c(c1)C1CCCCC1N2
16.0,CCOP(=S)(OCC)SC(=O)CN(C)C(=N)O
150.0,CCN(CC)CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O.Cl
9.8,CC[S+](C)CCSP(=O)(OC)OC.[I-]
2000.0,CCOC(C)C[N+](C)(C)C.[Cl-]
1200.0,CC(C)C(Br)C(=O)OC(C)C(Cl)(Cl)Cl
250.0,CC(O)C(c1ccccc1)N1CCN(CCOc2ccccc2)CC1.Cl.Cl
1.7,COP(=O)(OC)OP(=O)(OC)OC
85.0,C.C.C.C.C.O=C(C(F)(F)F)C(F)(F)Cl.O=C(C(F)(F)F)C(F)(F)Cl
2280.0,CCCCC(CC)C(=O)O[Si](C)(OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC
110.0,CCS(=O)CCOP(=O)(OC)OC=C(Cl)Cl
9.2,Cl.c1ccc(C2CCCCC2)c(OCCC2=NCCN2)c1
238.0,CC(N)C(OCCN(C(C)C)C(C)C)C(=O)c1ccccc1.Cl.Cl
220.0,CCc1c(C)[nH]c2c1C(=O)[C@H]1CN(C)CC[C@@H]1C2.Cl
300.0,CCC(=O)N(c1ccccc1)C1CCN2CC(c3ccccc3)c3ccccc3C2C1.Cl
990.0,CCC1(c2ccccc2)CCN=C1O
543.0,C=CC(CCC(=O)O)OC(C)=O
1840.0,CC(C)NCC(O)COc1cccc2c1OCC(O)C2
132.0,COc1cc(S(C)=O)ccc1-c1nc2cnccc2[nH]1.Cl
33.7,C=CC(C#N)OC(C)=O
490.0,C[NH+]1CCC[NH+](C(c2ccccc2)c2ccc(Cl)cc2)CC1.[Cl-].[Cl-]
2550.0,CCCCCC(C=Cn1ccnc1)OCc1ccccc1
520.0,CCN(CC)N=Nc1ccccc1
5910.0,CC(=O)Nc1cccc(N=Nc2ccc(N(C)C)cc2)c1
1400.0,CCC(C)(O)c1ccccc1
570.0,C#CC(C)(C)NC(=O)C=Cc1cc(OC)c(OC)c(OC)c1
574.0,CN(C)N=Nc1ccc(I)cc1
56.0,COP(=O)(OC)OC(C)=CC(=O)OCc1ccccc1
4.0,CNC(=O)ON=C1CCCC1(C)[N+](=O)[O-]
1025.0,CC1NC(=O)c2ccccc2O1
9456.0,CCCOCCOC(C)=O
800.0,CCc1ccc(OCC=C(C)CCC=C(C)C)cn1
360.0,CCCCNC(C)c1ccccc1
453.0,C=CCNC(=O)ON=C1SCOC1C
1500.0,COc1ccccc1C=Nc1ccccc1C(=O)O
1500.0,Cc1cc(C(=O)c2ccccc2)ccc1N=Cc1ccc(OCCC(C)C)cc1
3500.0,Oc1ccc(N=Cc2ccccc2)cc1
1000.0,*SCc1ccco1.Cc1cnccn1
395.0,Cc1ccc(N=NN(C)C)cc1
355.0,CN(C)c1ccc(C=C2C(=O)N=C3c4ccccc4N=CN23)cc1
283.0,CC(C)=CCN(CC=C(C)C)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12
600.0,CCOP(O)(=S)CC
2467.0,CC1=CC[C@@H]2C[C@@H](C[C@]3(CC[C@H](C)[C@@H](C(C)C)O3)O2)OC(=O)[C@@H]2C=C(C)[C@@H](O)[C@H]3OCC(=CC=C[C@H](C)C1)[C@]32O
500.0,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-].[Co+2]
54650.0,*Br.*F.*F.FCC(F)Br
8474.0,*C1C2CC3CC(C2)CC1(*)C3
481.0,Cl.NC(N)=NC(N)=NCc1ccccc1
1708.0,CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1.Cl
600.0,Br.Br.CC(C)(c1ccccc1)c1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1
680.0,C=CCC(N)Cc1ccccc1.Cl
290.0,CN1C[C@H](CC#N)C[C@@H]2c3cccc4[nH]c(Cl)c(c34)C[C@H]21.CS(=O)(=O)O
20325.0,O.O.O=C(NN[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O)c1ccncc1.[Na+]
300.0,CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O
960.0,C[NH2+]CCC=C1c2ccccc2COc2ccccc21.[Cl-]
1483.0,NCC(c1cccs1)[NH+]1CCCCC1.O=C([O-])C=CC(=O)O
2220.0,CC[NH+](CC)CC(=O)c1c2c(cc3c1CCC3)CCC2.O=C([O-])C=CC(=O)O
2300.0,CN1CCN(CCCCOc2ccccc2C=Cc2ccccc2)CC1.Cl.Cl
534.0,C[NH+](C)C1CCc2ccccc2C(Oc2ccc([N+](=O)[O-])cc2)C1.O=C([O-])C=CC(=O)O
500.0,COc1ccccc1C1=CCN(CC=Cc2ccc3c(c2)CCC(=O)N3)CC1.O=C(O)C(=O)O
7460.0,NCCOS(N)(=O)=O
39.01,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](OC=O)C[C@H](O[C@H]3[C@@H](OC=O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](OC=O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1OC=O
2000.0,CC[C@H](c1ccc(OP(=O)(O)O)cc1)[C@@H](CC)c1ccc(OP(=O)([O-])O)cc1.[Na+]
2380.0,CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21
190.0,O.O=C(C(F)(F)F)C(F)(F)F
320.0,CCCCCOc1ccc(Br)cc1COCCN(CC)CC
1938.0,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1
967.0,CCCOc1ccc(C(=O)S)c(CC)c1OC
60.0,O=S(=O)(O)O.c1ccc2c(c1)CCN1CCN=C1C2
1500.0,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCN)cc1
800.0,C=CCn1ccc(=O)c(O)c1C
136.0,CCOC(=O)C1=C(COCCOCCN)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl.O=C(O)[C@H](O)[C@@H](O)C(=O)O
3000.0,Cc1ccc(C)c(C#N)c1
460.0,Cc1ccc(Oc2cc(SCC(=O)NN)ncn2)cc1
1270.0,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1
675.0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1.Cl
976.0,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
750.0,CCN(CC)C(=S)NN=Cc1ccc([N+](=O)[O-])o1
8.128,CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)c(C)c1
3160.0,CS(=O)(=O)c1ccc(O)cc1
55.0,Cc1cc2[nH]c(C(F)(F)F)nc2cc1Cl
250.0,C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1
1980.0,CCC(=O)OC1CCC(N2CCCCC2)CC1
1871.0,Cc1ccc(O)c(C2CCCCC2)c1
10000.0,Nc1ncnc2c1ncn2[C@]1(CO)O[C@H](CO)[C@@H](O)[C@H]1O
190.0,NCCNc1ccc(N)cc1
2080.0,CCN(CC)C(=O)c1cccc(OC)c1O
2135.0,Cl.O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1
1700.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1
2650.0,O=c1[nH]oc2ccccc12
264.0,CN=CNc1ccc(Cl)cc1C
432.0,COP(=S)(OC)SCC(=O)CNC(=O)Oc1cccc(C(C)C)c1
5.0,COP(=S)(OC)SCn1nc(Cl)ccc1=O
0.68,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl
300.0,C1C[C@H]2C[C@@H]1[C@H]1SSS[C@@H]21
1000.0,CCCCCCCCCCCCNC(N)=S
80.0,NS(=O)(=O)C1CCCCC1
500.0,CCN(CC)CCOCc1cc(Br)cc(Br)c1OC
570.0,Cc1cc(C)n(SC(Cl)(Cl)Cl)n1
425.0,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1[N+](=O)[O-]
1900.0,COc1ccc(O)c(C(N)=O)c1
2400.0,CNc1nc(NC(C)C)nc(OC)n1
503.0,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1
10.0,COP(=S)(OC)Oc1ccc(SC)cc1
280.0,c1ccc2c(OCCN3CCCC3)ccnc2c1
2080.0,C=Cc1ccc(C=O)o1
315.0,CC(C)CNCC(=O)NN=Cc1ccc([N+](=O)[O-])o1
2000.0,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC1CC1
1493.0,CNC(=S)NCCSCc1nc[nH]c1C
10000.0,C=C(O)C(=O)O
600.0,O=NN1CCCOC1
300.0,COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl
925.0,COP(=S)(OC)SCC(N)=O
42.0,CC(C)CNC(=O)CF
370.0,CCN(CC)CCSC(=O)N(c1ccccc1)c1ccccc1
3580.0,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2.O=S(=O)(O)O
1750.0,NC1CCC(CC2CCC(N)CC2)CC1.O=C(O)O
340.0,Nc1ccc(F)c(F)c1
2300.0,CCc1cccc(CC)c1N(CC(=O)O)C(=O)CCl
160.0,CC(C)c1cccc(OC(=O)N(C)C)c1
1400.0,CCCCOC(=S)SC(=S)OCCCC
50.0,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1
6500.0,COCOCCO
1700.0,COC(=O)C(C(C)=O)C(C)=O
600.0,NC(=O)C(c1ccccc1)c1ccccc1
540.0,C=C(C)CC#N
2350.0,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O
125.0,CC1(C)Cc2cccc(OC(=O)NCSc3ccc(C(C)(C)C)cc3)c2O1
18.75,CCOP(=S)(OCC)SCn1nc(CC)ccc1=O
3.75,COP(=S)(OC)SCn1nc(Br)ccc1=O
20000.0,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1
45.0,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl
99.0,C=CCO
1000.0,c1ccc(N=Nc2ccccc2)cc1
3084.0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
7600.0,CC(O)CNCC(C)O
450.0,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O
3500.0,CC(C)(C)O
2670.0,CCCCCl
1172.0,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
1780.0,Cl.Clc1ccccc1CN1CCc2sccc2C1
1493.0,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C([O-])=N1.[Na+]
1540.0,CNC(=O)c1cc(OC)n(-c2cccc(Cl)c2)n1
1220.0,c1ccc2c(c1)Oc1ccccc1O2
113.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl
15600.0,OCCOCCO
316.0,CCNC(=S)NCC
1635.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
3000.0,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+]
3000.0,Cc1cccc(C#N)c1C
5470.0,CCOC(=O)C1OC1(C)c1ccccc1
4000.0,OCCO
15.0,C1CN1
180.0,COP(=S)(OC)Oc1ccc(SC)c(C)c1
6416.0,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
2550.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1
105.0,Cc1nnc(C(CCN2CC3CCC2CC3)(c2ccccc2)c2ccccc2)o1
3000.0,c1ccc(C2=C(c3ccccc3)SCCO2)cc1
1435.0,NNC(=O)c1ccncc1
5000.0,O=C(O)c1ccncc1
2370.0,CC1=CC(=O)CC(C)(C)C1
925.0,CCOP(=O)(OCC)Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
791.0,COc1c2occc2cc2ccc(=O)oc12
1500.0,Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1
350.0,COC(=O)C(c1ccccc1)C1CCCCN1.Cl
900.0,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O
1000.0,O=C(O)Cc1cccc2ccccc12
6.0,NC(=S)Nc1cccc2ccccc12
278.0,CC(C)(C)N=C(NC#N)Nc1cccnc1
1410.0,Nc1ccc([N+](=O)[O-])cc1
250.0,NC(=O)c1cc2cc(CN3CCCCC3)ccc2o1
900.0,O=NN1CCCC1
1450.0,OC(COc1ccccc1)COc1ccccc1
147.0,Cl.Cl.Nc1ccc(N)cc1
3850.0,c1ccc(OCC2CO2)cc1
188.0,NNc1ccccc1
600.0,Cc1cccc(CN(C)N=O)c1
100.0,O=S1(=O)CCCO1
1120.0,CCCCN(CC)C(=O)SCCC
464.0,ON=C1C=CC(=NO)C=C1
895.0,NCCCC[C@H](N)C(=O)O.O=C(O)Cc1ccc(OCC2CC2)c(Cl)c1
23160.0,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)[O-])cc3ccc(S(=O)(=O)[O-])cc23)c(C)c1.[Na+].[Na+]
3450.0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl
1900.0,CCc1oc2ccccc2c1CC(=NCCN1CCOCC1)NO
1190.0,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
38.0,COP(=O)(OC)SC(P(=O)(OC)OC)=P(OC)(OC)OC
325.0,C=CCOc1ccccc1C(=O)N(CC)CC
2490.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
1400.0,CCCCCCCCCCc1ccccc1S(=O)(=O)O.OCCN(CCO)CCO
5100.0,CNS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl
500.0,C=CBr
500.0,C=CCl
1800.0,C=C(Cl)Cl
9800.0,CC(C)=O
7900.0,O=C(O)c1ccccc1C(=O)O
2490.0,CCCC=O
6530.0,CCCCOCCOCCO
6.817,FC(F)(F)c1nc2ccc(Cl)cc2[nH]1
9.865,O=[N+]([O-])c1c(Cl)ccc2[nH]c(C(F)(F)F)nc12
4600.0,CCCCCCCCCCCCCCCCCC(=O)O
1800.0,CCCOC(=O)COc1cccc(C(C)(C)C)c1
1850.0,CC(=O)CCC(=O)O
28.0,COc1ccc(-c2ccccc2)cc1CN1CCCC1
250.0,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
15400.0,CC(C)c1noc2nc(C(C)(C)C)ncc12
1830.0,CCC(C)(C)c1ccc(O)cc1
1360.0,Clc1cccc(Cl)c1C(Cl)Cl
3450.0,Cc1c[nH]c2ccccc12
3042.0,CCOC(=O)c1ccc(N)cc1
400.0,O=Cc1ccc(O)cc1O
121.0,Cc1ccccc1O
265.0,CN(C)Cc1ccccc1
3210.0,CCCCCCO
3250.0,CCCCCCCO
315.0,CCCCCCCCN
1100.0,CCCCc1c(C)nc2ccccn2c1=O.Cl
476.0,NC(=O)c1ccc([N+](=O)[O-])cc1
1384.0,CCC(=O)Nc1ccc(Cl)c(Cl)c1
900.0,NC12CC3CC(CC(C3)C1)C2
110.0,N#Cc1cc(I)c(O)c(I)c1
912.0,Cc1ccccc1C(=O)NC1=NCCS1
383.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
1230.0,COc1ccc(C(=O)CCC(=O)[O-])c2ccoc12.[Na+]
8600.0,O=C(c1ccccc1)c1ccc(O)cc1O
7500.0,Cc1ncc(CSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl.O
4090.0,CC1=NN(C(=N)N=C(N)N)C(C)(C)C1.Cl
13400.0,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
1250.0,CN1C(=O)CN=C(c2ccccc2F)c2c1ccc(NC(=O)N1CCOCC1)c2Cl
826.0,NCCCNCCSP(=O)(O)O
4180.0,CC1(C)CC(NCCC(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
11.0,Clc1nc(Cl)c(Cl)[nH]1
3610.0,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
410.0,CN1CCC(Oc2ccc(N)cc2)(c2ccccc2)CC1
1890.0,N[C@@H](CS)C(=O)O
38.0,C[C@H](N)Cc1ccccc1
71.8,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
221.0,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
3940.0,CC(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
998.0,CC[C@@H](CO)NCCN[C@@H](CC)CO
409.0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
7580.0,COc1cc(C)c2[nH]c(=O)sc2c1
27500.0,O.O.OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
375.0,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
840.0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
2000.0,Cn1cnc2c1c(=O)n(CCCN1CCN(c3ccc(Cl)c(Cl)c3)CC1)c(=O)n2C
1120.0,CC1(CCl)COC1
5200.0,CNC(=O)c1sc(-c2cc(OC)c(OC)c(OC)c2)nc1C
887.0,OC[C@@H](O)CN1CCN(c2ccccc2)CC1
245.0,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
240.0,C[C@H](N)[C@H](O)c1cccc(O)c1
500.0,c1ccc(C(c2ccccc2)N2CCNCC2)cc1
1783.0,Nc1ccc([N+](=O)[O-])c(Cl)n1
1265.0,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1
2000.0,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
1100.0,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
680.0,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1.Cl
5300.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
1800.0,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
2.492,Fc1cc(F)c2nc(C(F)(F)F)[nH]c2c1
42.0,COc1cc2nc(C(F)(F)F)[nH]c2cc1OC
6.258,Fc1c(Cl)c(Br)c2[nH]c(C(F)(F)F)nc2c1Cl
700.0,COP(=O)(NC(C)=O)SC
2000.0,COC(=O)NS(=O)(=O)c1ccc(N)cc1
130.0,CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1
6490.0,CCCOC(=O)CCC(=O)OCCC
400.0,CSc1ccc(Cl)cc1
463.0,CS(=O)c1ccc(Cl)cc1
3900.0,Cc1ccccc1Cl
1050.0,CN(C)C(=O)C(c1ccccc1)c1ccccc1
10000.0,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
227.0,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl
5000.0,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-]
8000.0,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl
10000.0,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-]
200.0,COC(=O)Nc1nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2[nH]1
1500.0,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
19.0,CC1CN1
0.1,O=C([O-])CF.[Na+]
1600.0,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1
7500.0,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl
1500.0,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1
18.0,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
2.24,CCCSP(C)SCCC
120.0,C=CCBr
951.0,Nc1ccccc1O
2100.0,CCC(C)(C)OC
25.0,C[N+](C)(C)Cc1ccccc1.[Cl-]
1158.0,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1
1320.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
180.0,C=CC(=O)OCCCl
2100.0,Cc1ccc(Cl)cc1
2800.0,Cc1ccccc1OCC1CO1
62.0,BrCC=CCBr
3220.0,BrCC(Br)C1CCC(Br)C(Br)C1
381.0,O=[N+]([O-])c1cccc(Cl)c1Cl
625.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
4400.0,COCCOC(=O)c1ccccc1C(=O)OCCOC
6000.0,NC=O
560.0,O=C=NC1CCCCC1
30.0,CCS(=O)CCSP(=O)(OC)OC
390.0,C=CC(=O)NCNC(=O)C=C
55.0,N#CSCSC#N
3850.0,Cc1cc(=O)oc2cc(O)ccc12
400.0,CCN
5200.0,Oc1ccc(Nc2ccc3ccccc3c2)cc1
4500.0,CC(C)(COCC1CO1)COCC1CO1
10.0,CN(CCCl)CCCl.Cl
2300.0,CCOC(=O)C1OC1c1ccccc1
4300.0,CCC(=O)O
1129.0,CCCSC(=O)Cl
3771.0,CC(O)COC(C)(C)C
77.0,C=C1CC(=CC)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23
6200.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
1400.0,c1ccsc1
1830.0,Clc1cccc(Cl)c1Cl
800.0,Clc1cc(Cl)cc(Cl)c1
1165.0,CCOP(=O)(OCC)OCC
1230.0,Cc1cccc(C)c1N
710.0,Cc1cc(C)cc(N)c1
4040.0,O=C1OC(=O)C2CCCCC12
3000.0,CCCCC(CC)COC(C)=O
5600.0,C1CN(SSN2CCOCC2)CCO1
8790.0,CCCC(=O)OC(=O)CCC
11300.0,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-]
20000.0,CCCCCCCCCCCCCCCCCCO
800.0,C[O-].[Na+]
1900.0,O=[N+]([O-])C(CO)(CO)CO
2000.0,CC(C)C(O)C(C)(C)CO
